sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_1719,experiment/laterality/edits/sample_1719_original.png,experiment/laterality/edits/sample_1719_edited.png,experiment/laterality/edits/sample_1719_reversed.png,left,right,3.834080,0.004869
sample_1720,experiment/laterality/edits/sample_1720_original.png,experiment/laterality/edits/sample_1720_edited.png,experiment/laterality/edits/sample_1720_reversed.png,left,right,4.471564,0.004272
sample_1721,experiment/laterality/edits/sample_1721_original.png,experiment/laterality/edits/sample_1721_edited.png,experiment/laterality/edits/sample_1721_reversed.png,right,left,3.600071,0.004552
sample_1722,experiment/laterality/edits/sample_1722_original.png,experiment/laterality/edits/sample_1722_edited.png,experiment/laterality/edits/sample_1722_reversed.png,left,right,4.480462,0.002892
sample_1723,experiment/laterality/edits/sample_1723_original.png,experiment/laterality/edits/sample_1723_edited.png,experiment/laterality/edits/sample_1723_reversed.png,right,left,4.112011,0.005839
sample_1724,experiment/laterality/edits/sample_1724_original.png,experiment/laterality/edits/sample_1724_edited.png,experiment/laterality/edits/sample_1724_reversed.png,left,right,7.119183,0.004557
sample_1725,experiment/laterality/edits/sample_1725_original.png,experiment/laterality/edits/sample_1725_edited.png,experiment/laterality/edits/sample_1725_reversed.png,right,left,4.279299,0.003240
sample_1726,experiment/laterality/edits/sample_1726_original.png,experiment/laterality/edits/sample_1726_edited.png,experiment/laterality/edits/sample_1726_reversed.png,right,left,5.663281,0.002509
sample_1727,experiment/laterality/edits/sample_1727_original.png,experiment/laterality/edits/sample_1727_edited.png,experiment/laterality/edits/sample_1727_reversed.png,left,right,4.085690,0.002849
sample_1728,experiment/laterality/edits/sample_1728_original.png,experiment/laterality/edits/sample_1728_edited.png,experiment/laterality/edits/sample_1728_reversed.png,right,left,5.081509,0.002650
sample_1729,experiment/laterality/edits/sample_1729_original.png,experiment/laterality/edits/sample_1729_edited.png,experiment/laterality/edits/sample_1729_reversed.png,right,left,4.967401,0.003219
sample_1730,experiment/laterality/edits/sample_1730_original.png,experiment/laterality/edits/sample_1730_edited.png,experiment/laterality/edits/sample_1730_reversed.png,right,left,3.959790,0.002880
sample_1731,experiment/laterality/edits/sample_1731_original.png,experiment/laterality/edits/sample_1731_edited.png,experiment/laterality/edits/sample_1731_reversed.png,right,left,4.130937,0.003904
sample_1732,experiment/laterality/edits/sample_1732_original.png,experiment/laterality/edits/sample_1732_edited.png,experiment/laterality/edits/sample_1732_reversed.png,right,left,4.036539,0.006781
sample_1733,experiment/laterality/edits/sample_1733_original.png,experiment/laterality/edits/sample_1733_edited.png,experiment/laterality/edits/sample_1733_reversed.png,right,left,5.006233,0.003633
sample_1734,experiment/laterality/edits/sample_1734_original.png,experiment/laterality/edits/sample_1734_edited.png,experiment/laterality/edits/sample_1734_reversed.png,left,right,4.143598,0.003525
sample_1735,experiment/laterality/edits/sample_1735_original.png,experiment/laterality/edits/sample_1735_edited.png,experiment/laterality/edits/sample_1735_reversed.png,left,right,5.516640,0.002948
sample_1736,experiment/laterality/edits/sample_1736_original.png,experiment/laterality/edits/sample_1736_edited.png,experiment/laterality/edits/sample_1736_reversed.png,right,left,4.587177,0.006056
sample_1737,experiment/laterality/edits/sample_1737_original.png,experiment/laterality/edits/sample_1737_edited.png,experiment/laterality/edits/sample_1737_reversed.png,left,right,5.191719,0.003470
sample_1738,experiment/laterality/edits/sample_1738_original.png,experiment/laterality/edits/sample_1738_edited.png,experiment/laterality/edits/sample_1738_reversed.png,right,left,5.993711,0.004448
sample_1739,experiment/laterality/edits/sample_1739_original.png,experiment/laterality/edits/sample_1739_edited.png,experiment/laterality/edits/sample_1739_reversed.png,left,right,4.507179,0.003576
sample_1740,experiment/laterality/edits/sample_1740_original.png,experiment/laterality/edits/sample_1740_edited.png,experiment/laterality/edits/sample_1740_reversed.png,right,left,3.544596,0.004936
sample_1741,experiment/laterality/edits/sample_1741_original.png,experiment/laterality/edits/sample_1741_edited.png,experiment/laterality/edits/sample_1741_reversed.png,left,right,4.193991,0.002896
sample_1742,experiment/laterality/edits/sample_1742_original.png,experiment/laterality/edits/sample_1742_edited.png,experiment/laterality/edits/sample_1742_reversed.png,left,right,4.794783,0.002571
sample_1743,experiment/laterality/edits/sample_1743_original.png,experiment/laterality/edits/sample_1743_edited.png,experiment/laterality/edits/sample_1743_reversed.png,right,left,3.094556,0.005243
sample_1744,experiment/laterality/edits/sample_1744_original.png,experiment/laterality/edits/sample_1744_edited.png,experiment/laterality/edits/sample_1744_reversed.png,right,left,4.666343,0.003886
sample_1745,experiment/laterality/edits/sample_1745_original.png,experiment/laterality/edits/sample_1745_edited.png,experiment/laterality/edits/sample_1745_reversed.png,right,left,4.082398,0.002855
sample_1746,experiment/laterality/edits/sample_1746_original.png,experiment/laterality/edits/sample_1746_edited.png,experiment/laterality/edits/sample_1746_reversed.png,left,right,4.273546,0.002328
sample_1747,experiment/laterality/edits/sample_1747_original.png,experiment/laterality/edits/sample_1747_edited.png,experiment/laterality/edits/sample_1747_reversed.png,left,right,5.333345,0.003303
sample_1748,experiment/laterality/edits/sample_1748_original.png,experiment/laterality/edits/sample_1748_edited.png,experiment/laterality/edits/sample_1748_reversed.png,right,left,4.703824,0.003167
sample_1749,experiment/laterality/edits/sample_1749_original.png,experiment/laterality/edits/sample_1749_edited.png,experiment/laterality/edits/sample_1749_reversed.png,left,right,4.328722,0.005731
sample_1750,experiment/laterality/edits/sample_1750_original.png,experiment/laterality/edits/sample_1750_edited.png,experiment/laterality/edits/sample_1750_reversed.png,left,right,4.285626,0.003090
sample_1751,experiment/laterality/edits/sample_1751_original.png,experiment/laterality/edits/sample_1751_edited.png,experiment/laterality/edits/sample_1751_reversed.png,left,right,5.224851,0.003713
sample_1752,experiment/laterality/edits/sample_1752_original.png,experiment/laterality/edits/sample_1752_edited.png,experiment/laterality/edits/sample_1752_reversed.png,right,left,5.427265,0.002994
sample_1753,experiment/laterality/edits/sample_1753_original.png,experiment/laterality/edits/sample_1753_edited.png,experiment/laterality/edits/sample_1753_reversed.png,right,left,4.564666,0.003466
sample_1754,experiment/laterality/edits/sample_1754_original.png,experiment/laterality/edits/sample_1754_edited.png,experiment/laterality/edits/sample_1754_reversed.png,right,left,5.046590,0.002601
sample_1755,experiment/laterality/edits/sample_1755_original.png,experiment/laterality/edits/sample_1755_edited.png,experiment/laterality/edits/sample_1755_reversed.png,left,right,4.375697,0.005121
sample_1756,experiment/laterality/edits/sample_1756_original.png,experiment/laterality/edits/sample_1756_edited.png,experiment/laterality/edits/sample_1756_reversed.png,left,right,4.848652,0.003126
sample_1757,experiment/laterality/edits/sample_1757_original.png,experiment/laterality/edits/sample_1757_edited.png,experiment/laterality/edits/sample_1757_reversed.png,right,left,4.872092,0.003827
sample_1758,experiment/laterality/edits/sample_1758_original.png,experiment/laterality/edits/sample_1758_edited.png,experiment/laterality/edits/sample_1758_reversed.png,left,right,4.444873,0.002142
sample_1759,experiment/laterality/edits/sample_1759_original.png,experiment/laterality/edits/sample_1759_edited.png,experiment/laterality/edits/sample_1759_reversed.png,right,left,3.841895,0.004263
sample_1760,experiment/laterality/edits/sample_1760_original.png,experiment/laterality/edits/sample_1760_edited.png,experiment/laterality/edits/sample_1760_reversed.png,left,right,4.988141,0.002702
sample_1761,experiment/laterality/edits/sample_1761_original.png,experiment/laterality/edits/sample_1761_edited.png,experiment/laterality/edits/sample_1761_reversed.png,left,right,3.990355,0.003921
sample_1762,experiment/laterality/edits/sample_1762_original.png,experiment/laterality/edits/sample_1762_edited.png,experiment/laterality/edits/sample_1762_reversed.png,left,right,3.669842,0.004440
sample_1763,experiment/laterality/edits/sample_1763_original.png,experiment/laterality/edits/sample_1763_edited.png,experiment/laterality/edits/sample_1763_reversed.png,left,right,5.089284,0.007699
sample_1764,experiment/laterality/edits/sample_1764_original.png,experiment/laterality/edits/sample_1764_edited.png,experiment/laterality/edits/sample_1764_reversed.png,right,left,6.191437,0.006806
sample_1765,experiment/laterality/edits/sample_1765_original.png,experiment/laterality/edits/sample_1765_edited.png,experiment/laterality/edits/sample_1765_reversed.png,left,right,4.161620,0.004892
sample_1766,experiment/laterality/edits/sample_1766_original.png,experiment/laterality/edits/sample_1766_edited.png,experiment/laterality/edits/sample_1766_reversed.png,left,right,5.247564,0.002876
sample_1767,experiment/laterality/edits/sample_1767_original.png,experiment/laterality/edits/sample_1767_edited.png,experiment/laterality/edits/sample_1767_reversed.png,left,right,4.202965,0.004224
sample_1768,experiment/laterality/edits/sample_1768_original.png,experiment/laterality/edits/sample_1768_edited.png,experiment/laterality/edits/sample_1768_reversed.png,right,left,3.730969,0.002719
sample_1769,experiment/laterality/edits/sample_1769_original.png,experiment/laterality/edits/sample_1769_edited.png,experiment/laterality/edits/sample_1769_reversed.png,right,left,4.757805,0.005472
sample_1770,experiment/laterality/edits/sample_1770_original.png,experiment/laterality/edits/sample_1770_edited.png,experiment/laterality/edits/sample_1770_reversed.png,right,left,4.086600,0.005981
sample_1771,experiment/laterality/edits/sample_1771_original.png,experiment/laterality/edits/sample_1771_edited.png,experiment/laterality/edits/sample_1771_reversed.png,left,right,4.374483,0.002607
sample_1772,experiment/laterality/edits/sample_1772_original.png,experiment/laterality/edits/sample_1772_edited.png,experiment/laterality/edits/sample_1772_reversed.png,left,right,4.783420,0.004017
sample_1773,experiment/laterality/edits/sample_1773_original.png,experiment/laterality/edits/sample_1773_edited.png,experiment/laterality/edits/sample_1773_reversed.png,left,right,3.564848,0.005478
sample_1774,experiment/laterality/edits/sample_1774_original.png,experiment/laterality/edits/sample_1774_edited.png,experiment/laterality/edits/sample_1774_reversed.png,left,right,3.727398,0.001949
sample_1775,experiment/laterality/edits/sample_1775_original.png,experiment/laterality/edits/sample_1775_edited.png,experiment/laterality/edits/sample_1775_reversed.png,left,right,4.866979,0.004213
sample_1776,experiment/laterality/edits/sample_1776_original.png,experiment/laterality/edits/sample_1776_edited.png,experiment/laterality/edits/sample_1776_reversed.png,right,left,4.427878,0.005325
sample_1777,experiment/laterality/edits/sample_1777_original.png,experiment/laterality/edits/sample_1777_edited.png,experiment/laterality/edits/sample_1777_reversed.png,right,left,6.497669,0.003414
sample_1778,experiment/laterality/edits/sample_1778_original.png,experiment/laterality/edits/sample_1778_edited.png,experiment/laterality/edits/sample_1778_reversed.png,right,left,5.415233,0.003696
sample_1779,experiment/laterality/edits/sample_1779_original.png,experiment/laterality/edits/sample_1779_edited.png,experiment/laterality/edits/sample_1779_reversed.png,right,left,4.455730,0.003397
sample_1780,experiment/laterality/edits/sample_1780_original.png,experiment/laterality/edits/sample_1780_edited.png,experiment/laterality/edits/sample_1780_reversed.png,right,left,4.524249,0.004019
sample_1781,experiment/laterality/edits/sample_1781_original.png,experiment/laterality/edits/sample_1781_edited.png,experiment/laterality/edits/sample_1781_reversed.png,right,left,4.109104,0.004054
sample_1782,experiment/laterality/edits/sample_1782_original.png,experiment/laterality/edits/sample_1782_edited.png,experiment/laterality/edits/sample_1782_reversed.png,right,left,4.394238,0.005214
sample_1783,experiment/laterality/edits/sample_1783_original.png,experiment/laterality/edits/sample_1783_edited.png,experiment/laterality/edits/sample_1783_reversed.png,left,right,4.795036,0.003894
sample_1784,experiment/laterality/edits/sample_1784_original.png,experiment/laterality/edits/sample_1784_edited.png,experiment/laterality/edits/sample_1784_reversed.png,right,left,4.238328,0.002490
sample_1785,experiment/laterality/edits/sample_1785_original.png,experiment/laterality/edits/sample_1785_edited.png,experiment/laterality/edits/sample_1785_reversed.png,left,right,4.918112,0.002452
sample_1786,experiment/laterality/edits/sample_1786_original.png,experiment/laterality/edits/sample_1786_edited.png,experiment/laterality/edits/sample_1786_reversed.png,left,right,4.250561,0.002504
sample_1787,experiment/laterality/edits/sample_1787_original.png,experiment/laterality/edits/sample_1787_edited.png,experiment/laterality/edits/sample_1787_reversed.png,right,left,5.785287,0.002680
sample_1788,experiment/laterality/edits/sample_1788_original.png,experiment/laterality/edits/sample_1788_edited.png,experiment/laterality/edits/sample_1788_reversed.png,left,right,4.857769,0.003070
sample_1789,experiment/laterality/edits/sample_1789_original.png,experiment/laterality/edits/sample_1789_edited.png,experiment/laterality/edits/sample_1789_reversed.png,right,left,4.039733,0.002940
sample_1790,experiment/laterality/edits/sample_1790_original.png,experiment/laterality/edits/sample_1790_edited.png,experiment/laterality/edits/sample_1790_reversed.png,right,left,4.519914,0.004179
sample_1791,experiment/laterality/edits/sample_1791_original.png,experiment/laterality/edits/sample_1791_edited.png,experiment/laterality/edits/sample_1791_reversed.png,left,right,4.687764,0.005588
sample_1792,experiment/laterality/edits/sample_1792_original.png,experiment/laterality/edits/sample_1792_edited.png,experiment/laterality/edits/sample_1792_reversed.png,right,left,4.890668,0.003470
sample_1793,experiment/laterality/edits/sample_1793_original.png,experiment/laterality/edits/sample_1793_edited.png,experiment/laterality/edits/sample_1793_reversed.png,right,left,5.273510,0.003069
sample_1794,experiment/laterality/edits/sample_1794_original.png,experiment/laterality/edits/sample_1794_edited.png,experiment/laterality/edits/sample_1794_reversed.png,right,left,5.363397,0.006118
sample_1795,experiment/laterality/edits/sample_1795_original.png,experiment/laterality/edits/sample_1795_edited.png,experiment/laterality/edits/sample_1795_reversed.png,right,left,5.441558,0.002689
sample_1796,experiment/laterality/edits/sample_1796_original.png,experiment/laterality/edits/sample_1796_edited.png,experiment/laterality/edits/sample_1796_reversed.png,right,left,4.854925,0.004150
sample_1797,experiment/laterality/edits/sample_1797_original.png,experiment/laterality/edits/sample_1797_edited.png,experiment/laterality/edits/sample_1797_reversed.png,left,right,3.586618,0.002874
sample_1798,experiment/laterality/edits/sample_1798_original.png,experiment/laterality/edits/sample_1798_edited.png,experiment/laterality/edits/sample_1798_reversed.png,left,right,3.465496,0.002993
sample_1799,experiment/laterality/edits/sample_1799_original.png,experiment/laterality/edits/sample_1799_edited.png,experiment/laterality/edits/sample_1799_reversed.png,left,right,4.657530,0.002112
sample_1800,experiment/laterality/edits/sample_1800_original.png,experiment/laterality/edits/sample_1800_edited.png,experiment/laterality/edits/sample_1800_reversed.png,left,right,4.678291,0.001926
sample_1801,experiment/laterality/edits/sample_1801_original.png,experiment/laterality/edits/sample_1801_edited.png,experiment/laterality/edits/sample_1801_reversed.png,left,right,4.711432,0.002617
sample_1802,experiment/laterality/edits/sample_1802_original.png,experiment/laterality/edits/sample_1802_edited.png,experiment/laterality/edits/sample_1802_reversed.png,right,left,4.236079,0.006000
sample_1803,experiment/laterality/edits/sample_1803_original.png,experiment/laterality/edits/sample_1803_edited.png,experiment/laterality/edits/sample_1803_reversed.png,right,left,5.789893,0.004415
sample_1804,experiment/laterality/edits/sample_1804_original.png,experiment/laterality/edits/sample_1804_edited.png,experiment/laterality/edits/sample_1804_reversed.png,left,right,4.316827,0.002830
sample_1805,experiment/laterality/edits/sample_1805_original.png,experiment/laterality/edits/sample_1805_edited.png,experiment/laterality/edits/sample_1805_reversed.png,left,right,5.810598,0.002681
sample_1806,experiment/laterality/edits/sample_1806_original.png,experiment/laterality/edits/sample_1806_edited.png,experiment/laterality/edits/sample_1806_reversed.png,right,left,4.946772,0.002298
sample_1807,experiment/laterality/edits/sample_1807_original.png,experiment/laterality/edits/sample_1807_edited.png,experiment/laterality/edits/sample_1807_reversed.png,left,right,3.865267,0.002800
sample_1808,experiment/laterality/edits/sample_1808_original.png,experiment/laterality/edits/sample_1808_edited.png,experiment/laterality/edits/sample_1808_reversed.png,right,left,4.282171,0.002470
sample_1809,experiment/laterality/edits/sample_1809_original.png,experiment/laterality/edits/sample_1809_edited.png,experiment/laterality/edits/sample_1809_reversed.png,left,right,3.260756,0.003797
sample_1810,experiment/laterality/edits/sample_1810_original.png,experiment/laterality/edits/sample_1810_edited.png,experiment/laterality/edits/sample_1810_reversed.png,left,right,4.260840,0.004258
sample_1811,experiment/laterality/edits/sample_1811_original.png,experiment/laterality/edits/sample_1811_edited.png,experiment/laterality/edits/sample_1811_reversed.png,left,right,4.230003,0.004068
sample_1812,experiment/laterality/edits/sample_1812_original.png,experiment/laterality/edits/sample_1812_edited.png,experiment/laterality/edits/sample_1812_reversed.png,left,right,4.092453,0.004319
sample_1813,experiment/laterality/edits/sample_1813_original.png,experiment/laterality/edits/sample_1813_edited.png,experiment/laterality/edits/sample_1813_reversed.png,left,right,3.725837,0.002920
sample_1814,experiment/laterality/edits/sample_1814_original.png,experiment/laterality/edits/sample_1814_edited.png,experiment/laterality/edits/sample_1814_reversed.png,left,right,5.464735,0.004114
sample_1815,experiment/laterality/edits/sample_1815_original.png,experiment/laterality/edits/sample_1815_edited.png,experiment/laterality/edits/sample_1815_reversed.png,right,left,4.896431,0.003634
sample_1816,experiment/laterality/edits/sample_1816_original.png,experiment/laterality/edits/sample_1816_edited.png,experiment/laterality/edits/sample_1816_reversed.png,left,right,6.016201,0.004653
sample_1817,experiment/laterality/edits/sample_1817_original.png,experiment/laterality/edits/sample_1817_edited.png,experiment/laterality/edits/sample_1817_reversed.png,right,left,4.199117,0.003250
sample_1818,experiment/laterality/edits/sample_1818_original.png,experiment/laterality/edits/sample_1818_edited.png,experiment/laterality/edits/sample_1818_reversed.png,left,right,5.168084,0.002656
sample_1819,experiment/laterality/edits/sample_1819_original.png,experiment/laterality/edits/sample_1819_edited.png,experiment/laterality/edits/sample_1819_reversed.png,right,left,4.753074,0.003326
sample_1820,experiment/laterality/edits/sample_1820_original.png,experiment/laterality/edits/sample_1820_edited.png,experiment/laterality/edits/sample_1820_reversed.png,right,left,4.723437,0.004392
sample_1821,experiment/laterality/edits/sample_1821_original.png,experiment/laterality/edits/sample_1821_edited.png,experiment/laterality/edits/sample_1821_reversed.png,left,right,5.358523,0.002665
sample_1822,experiment/laterality/edits/sample_1822_original.png,experiment/laterality/edits/sample_1822_edited.png,experiment/laterality/edits/sample_1822_reversed.png,left,right,4.799937,0.002301
sample_1823,experiment/laterality/edits/sample_1823_original.png,experiment/laterality/edits/sample_1823_edited.png,experiment/laterality/edits/sample_1823_reversed.png,left,right,4.185172,0.004038
sample_1824,experiment/laterality/edits/sample_1824_original.png,experiment/laterality/edits/sample_1824_edited.png,experiment/laterality/edits/sample_1824_reversed.png,right,left,3.774056,0.003880
sample_1825,experiment/laterality/edits/sample_1825_original.png,experiment/laterality/edits/sample_1825_edited.png,experiment/laterality/edits/sample_1825_reversed.png,right,left,3.713327,0.002866
sample_1826,experiment/laterality/edits/sample_1826_original.png,experiment/laterality/edits/sample_1826_edited.png,experiment/laterality/edits/sample_1826_reversed.png,left,right,5.905904,0.002211
sample_1827,experiment/laterality/edits/sample_1827_original.png,experiment/laterality/edits/sample_1827_edited.png,experiment/laterality/edits/sample_1827_reversed.png,left,right,4.381392,0.004732
sample_1828,experiment/laterality/edits/sample_1828_original.png,experiment/laterality/edits/sample_1828_edited.png,experiment/laterality/edits/sample_1828_reversed.png,right,left,4.227939,0.005675
sample_1829,experiment/laterality/edits/sample_1829_original.png,experiment/laterality/edits/sample_1829_edited.png,experiment/laterality/edits/sample_1829_reversed.png,left,right,4.956647,0.003234
sample_1830,experiment/laterality/edits/sample_1830_original.png,experiment/laterality/edits/sample_1830_edited.png,experiment/laterality/edits/sample_1830_reversed.png,right,left,5.115838,0.003899
sample_1831,experiment/laterality/edits/sample_1831_original.png,experiment/laterality/edits/sample_1831_edited.png,experiment/laterality/edits/sample_1831_reversed.png,left,right,4.823446,0.002665
sample_1832,experiment/laterality/edits/sample_1832_original.png,experiment/laterality/edits/sample_1832_edited.png,experiment/laterality/edits/sample_1832_reversed.png,right,left,4.284422,0.004386
sample_1833,experiment/laterality/edits/sample_1833_original.png,experiment/laterality/edits/sample_1833_edited.png,experiment/laterality/edits/sample_1833_reversed.png,left,right,5.078425,0.002811
sample_1834,experiment/laterality/edits/sample_1834_original.png,experiment/laterality/edits/sample_1834_edited.png,experiment/laterality/edits/sample_1834_reversed.png,left,right,3.692513,0.002438
sample_1835,experiment/laterality/edits/sample_1835_original.png,experiment/laterality/edits/sample_1835_edited.png,experiment/laterality/edits/sample_1835_reversed.png,left,right,6.439308,0.004012
sample_1836,experiment/laterality/edits/sample_1836_original.png,experiment/laterality/edits/sample_1836_edited.png,experiment/laterality/edits/sample_1836_reversed.png,left,right,4.885102,0.005321
sample_1837,experiment/laterality/edits/sample_1837_original.png,experiment/laterality/edits/sample_1837_edited.png,experiment/laterality/edits/sample_1837_reversed.png,left,right,4.049071,0.004764
sample_1838,experiment/laterality/edits/sample_1838_original.png,experiment/laterality/edits/sample_1838_edited.png,experiment/laterality/edits/sample_1838_reversed.png,right,left,6.027692,0.002910
sample_1839,experiment/laterality/edits/sample_1839_original.png,experiment/laterality/edits/sample_1839_edited.png,experiment/laterality/edits/sample_1839_reversed.png,right,left,4.746651,0.003147
sample_1840,experiment/laterality/edits/sample_1840_original.png,experiment/laterality/edits/sample_1840_edited.png,experiment/laterality/edits/sample_1840_reversed.png,right,left,4.506833,0.003495
sample_1841,experiment/laterality/edits/sample_1841_original.png,experiment/laterality/edits/sample_1841_edited.png,experiment/laterality/edits/sample_1841_reversed.png,left,right,4.388247,0.003034
sample_1842,experiment/laterality/edits/sample_1842_original.png,experiment/laterality/edits/sample_1842_edited.png,experiment/laterality/edits/sample_1842_reversed.png,right,left,5.146607,0.003327
sample_1843,experiment/laterality/edits/sample_1843_original.png,experiment/laterality/edits/sample_1843_edited.png,experiment/laterality/edits/sample_1843_reversed.png,right,left,4.580920,0.003308
sample_1844,experiment/laterality/edits/sample_1844_original.png,experiment/laterality/edits/sample_1844_edited.png,experiment/laterality/edits/sample_1844_reversed.png,right,left,5.008149,0.006346
sample_1845,experiment/laterality/edits/sample_1845_original.png,experiment/laterality/edits/sample_1845_edited.png,experiment/laterality/edits/sample_1845_reversed.png,right,left,5.455138,0.004785
sample_1846,experiment/laterality/edits/sample_1846_original.png,experiment/laterality/edits/sample_1846_edited.png,experiment/laterality/edits/sample_1846_reversed.png,right,left,5.747426,0.003864
sample_1847,experiment/laterality/edits/sample_1847_original.png,experiment/laterality/edits/sample_1847_edited.png,experiment/laterality/edits/sample_1847_reversed.png,left,right,4.470438,0.002515
sample_1848,experiment/laterality/edits/sample_1848_original.png,experiment/laterality/edits/sample_1848_edited.png,experiment/laterality/edits/sample_1848_reversed.png,right,left,4.338050,0.004936
sample_1849,experiment/laterality/edits/sample_1849_original.png,experiment/laterality/edits/sample_1849_edited.png,experiment/laterality/edits/sample_1849_reversed.png,right,left,4.910752,0.005341
sample_1850,experiment/laterality/edits/sample_1850_original.png,experiment/laterality/edits/sample_1850_edited.png,experiment/laterality/edits/sample_1850_reversed.png,left,right,4.441657,0.003053
sample_1851,experiment/laterality/edits/sample_1851_original.png,experiment/laterality/edits/sample_1851_edited.png,experiment/laterality/edits/sample_1851_reversed.png,right,left,4.081587,0.006055
sample_1852,experiment/laterality/edits/sample_1852_original.png,experiment/laterality/edits/sample_1852_edited.png,experiment/laterality/edits/sample_1852_reversed.png,right,left,5.676970,0.003849
sample_1853,experiment/laterality/edits/sample_1853_original.png,experiment/laterality/edits/sample_1853_edited.png,experiment/laterality/edits/sample_1853_reversed.png,right,left,5.005080,0.002939
sample_1854,experiment/laterality/edits/sample_1854_original.png,experiment/laterality/edits/sample_1854_edited.png,experiment/laterality/edits/sample_1854_reversed.png,left,right,5.062582,0.003282
sample_1855,experiment/laterality/edits/sample_1855_original.png,experiment/laterality/edits/sample_1855_edited.png,experiment/laterality/edits/sample_1855_reversed.png,right,left,4.464798,0.003744
sample_1856,experiment/laterality/edits/sample_1856_original.png,experiment/laterality/edits/sample_1856_edited.png,experiment/laterality/edits/sample_1856_reversed.png,right,left,5.229137,0.005755
sample_1857,experiment/laterality/edits/sample_1857_original.png,experiment/laterality/edits/sample_1857_edited.png,experiment/laterality/edits/sample_1857_reversed.png,right,left,4.464462,0.004458
sample_1858,experiment/laterality/edits/sample_1858_original.png,experiment/laterality/edits/sample_1858_edited.png,experiment/laterality/edits/sample_1858_reversed.png,left,right,4.202311,0.003337
sample_1859,experiment/laterality/edits/sample_1859_original.png,experiment/laterality/edits/sample_1859_edited.png,experiment/laterality/edits/sample_1859_reversed.png,right,left,6.157975,0.004885
sample_1860,experiment/laterality/edits/sample_1860_original.png,experiment/laterality/edits/sample_1860_edited.png,experiment/laterality/edits/sample_1860_reversed.png,left,right,4.901396,0.003989
sample_1861,experiment/laterality/edits/sample_1861_original.png,experiment/laterality/edits/sample_1861_edited.png,experiment/laterality/edits/sample_1861_reversed.png,left,right,5.167971,0.003170
sample_1862,experiment/laterality/edits/sample_1862_original.png,experiment/laterality/edits/sample_1862_edited.png,experiment/laterality/edits/sample_1862_reversed.png,left,right,5.479041,0.004063
sample_1863,experiment/laterality/edits/sample_1863_original.png,experiment/laterality/edits/sample_1863_edited.png,experiment/laterality/edits/sample_1863_reversed.png,left,right,3.229616,0.004178
sample_1864,experiment/laterality/edits/sample_1864_original.png,experiment/laterality/edits/sample_1864_edited.png,experiment/laterality/edits/sample_1864_reversed.png,right,left,3.852887,0.003283
sample_1865,experiment/laterality/edits/sample_1865_original.png,experiment/laterality/edits/sample_1865_edited.png,experiment/laterality/edits/sample_1865_reversed.png,left,right,4.096109,0.002204
sample_1866,experiment/laterality/edits/sample_1866_original.png,experiment/laterality/edits/sample_1866_edited.png,experiment/laterality/edits/sample_1866_reversed.png,right,left,6.025297,0.003227
sample_1867,experiment/laterality/edits/sample_1867_original.png,experiment/laterality/edits/sample_1867_edited.png,experiment/laterality/edits/sample_1867_reversed.png,left,right,3.743345,0.002900
sample_1868,experiment/laterality/edits/sample_1868_original.png,experiment/laterality/edits/sample_1868_edited.png,experiment/laterality/edits/sample_1868_reversed.png,left,right,3.833517,0.003425
sample_1869,experiment/laterality/edits/sample_1869_original.png,experiment/laterality/edits/sample_1869_edited.png,experiment/laterality/edits/sample_1869_reversed.png,right,left,4.296597,0.002506
sample_1870,experiment/laterality/edits/sample_1870_original.png,experiment/laterality/edits/sample_1870_edited.png,experiment/laterality/edits/sample_1870_reversed.png,left,right,4.402575,0.003199
sample_1871,experiment/laterality/edits/sample_1871_original.png,experiment/laterality/edits/sample_1871_edited.png,experiment/laterality/edits/sample_1871_reversed.png,right,left,3.902906,0.002778
sample_1872,experiment/laterality/edits/sample_1872_original.png,experiment/laterality/edits/sample_1872_edited.png,experiment/laterality/edits/sample_1872_reversed.png,left,right,4.594266,0.002672
sample_1873,experiment/laterality/edits/sample_1873_original.png,experiment/laterality/edits/sample_1873_edited.png,experiment/laterality/edits/sample_1873_reversed.png,left,right,4.959980,0.004022
sample_1874,experiment/laterality/edits/sample_1874_original.png,experiment/laterality/edits/sample_1874_edited.png,experiment/laterality/edits/sample_1874_reversed.png,left,right,5.779084,0.002876
sample_1875,experiment/laterality/edits/sample_1875_original.png,experiment/laterality/edits/sample_1875_edited.png,experiment/laterality/edits/sample_1875_reversed.png,right,left,4.431671,0.005318
sample_1876,experiment/laterality/edits/sample_1876_original.png,experiment/laterality/edits/sample_1876_edited.png,experiment/laterality/edits/sample_1876_reversed.png,left,right,4.501419,0.002996
sample_1877,experiment/laterality/edits/sample_1877_original.png,experiment/laterality/edits/sample_1877_edited.png,experiment/laterality/edits/sample_1877_reversed.png,right,left,4.197096,0.003746
sample_1878,experiment/laterality/edits/sample_1878_original.png,experiment/laterality/edits/sample_1878_edited.png,experiment/laterality/edits/sample_1878_reversed.png,right,left,5.550446,0.004652
sample_1879,experiment/laterality/edits/sample_1879_original.png,experiment/laterality/edits/sample_1879_edited.png,experiment/laterality/edits/sample_1879_reversed.png,right,left,4.855150,0.003042
sample_1880,experiment/laterality/edits/sample_1880_original.png,experiment/laterality/edits/sample_1880_edited.png,experiment/laterality/edits/sample_1880_reversed.png,right,left,4.253220,0.003350
