sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_1519,experiment/gene_36class/edits/sample_1519_original.png,experiment/gene_36class/edits/sample_1519_edited.png,experiment/gene_36class/edits/sample_1519_reversed.png,gene0,gene35,7.120378,0.003127
sample_1520,experiment/gene_36class/edits/sample_1520_original.png,experiment/gene_36class/edits/sample_1520_edited.png,experiment/gene_36class/edits/sample_1520_reversed.png,gene0,gene35,7.840830,0.002350
sample_1521,experiment/gene_36class/edits/sample_1521_original.png,experiment/gene_36class/edits/sample_1521_edited.png,experiment/gene_36class/edits/sample_1521_reversed.png,gene0,gene35,9.062330,0.004313
sample_1522,experiment/gene_36class/edits/sample_1522_original.png,experiment/gene_36class/edits/sample_1522_edited.png,experiment/gene_36class/edits/sample_1522_reversed.png,gene0,gene35,7.125274,0.002611
sample_1523,experiment/gene_36class/edits/sample_1523_original.png,experiment/gene_36class/edits/sample_1523_edited.png,experiment/gene_36class/edits/sample_1523_reversed.png,gene0,gene35,8.910732,0.004194
sample_1524,experiment/gene_36class/edits/sample_1524_original.png,experiment/gene_36class/edits/sample_1524_edited.png,experiment/gene_36class/edits/sample_1524_reversed.png,gene0,gene35,7.642097,0.002899
sample_1525,experiment/gene_36class/edits/sample_1525_original.png,experiment/gene_36class/edits/sample_1525_edited.png,experiment/gene_36class/edits/sample_1525_reversed.png,gene0,gene35,8.186317,0.002648
sample_1526,experiment/gene_36class/edits/sample_1526_original.png,experiment/gene_36class/edits/sample_1526_edited.png,experiment/gene_36class/edits/sample_1526_reversed.png,gene0,gene35,7.837705,0.003108
sample_1527,experiment/gene_36class/edits/sample_1527_original.png,experiment/gene_36class/edits/sample_1527_edited.png,experiment/gene_36class/edits/sample_1527_reversed.png,gene0,gene35,6.753686,0.002739
sample_1528,experiment/gene_36class/edits/sample_1528_original.png,experiment/gene_36class/edits/sample_1528_edited.png,experiment/gene_36class/edits/sample_1528_reversed.png,gene0,gene35,8.302664,0.002603
sample_1529,experiment/gene_36class/edits/sample_1529_original.png,experiment/gene_36class/edits/sample_1529_edited.png,experiment/gene_36class/edits/sample_1529_reversed.png,gene0,gene35,8.334424,0.002929
sample_1530,experiment/gene_36class/edits/sample_1530_original.png,experiment/gene_36class/edits/sample_1530_edited.png,experiment/gene_36class/edits/sample_1530_reversed.png,gene0,gene35,7.217062,0.002545
sample_1531,experiment/gene_36class/edits/sample_1531_original.png,experiment/gene_36class/edits/sample_1531_edited.png,experiment/gene_36class/edits/sample_1531_reversed.png,gene0,gene35,8.115788,0.002973
sample_1532,experiment/gene_36class/edits/sample_1532_original.png,experiment/gene_36class/edits/sample_1532_edited.png,experiment/gene_36class/edits/sample_1532_reversed.png,gene0,gene35,8.031821,0.006114
sample_1533,experiment/gene_36class/edits/sample_1533_original.png,experiment/gene_36class/edits/sample_1533_edited.png,experiment/gene_36class/edits/sample_1533_reversed.png,gene0,gene35,9.733459,0.003690
sample_1534,experiment/gene_36class/edits/sample_1534_original.png,experiment/gene_36class/edits/sample_1534_edited.png,experiment/gene_36class/edits/sample_1534_reversed.png,gene0,gene35,7.768365,0.002855
sample_1535,experiment/gene_36class/edits/sample_1535_original.png,experiment/gene_36class/edits/sample_1535_edited.png,experiment/gene_36class/edits/sample_1535_reversed.png,gene0,gene35,7.915727,0.004552
sample_1536,experiment/gene_36class/edits/sample_1536_original.png,experiment/gene_36class/edits/sample_1536_edited.png,experiment/gene_36class/edits/sample_1536_reversed.png,gene0,gene35,8.352047,0.006196
sample_1537,experiment/gene_36class/edits/sample_1537_original.png,experiment/gene_36class/edits/sample_1537_edited.png,experiment/gene_36class/edits/sample_1537_reversed.png,gene0,gene35,6.822124,0.004340
sample_1538,experiment/gene_36class/edits/sample_1538_original.png,experiment/gene_36class/edits/sample_1538_edited.png,experiment/gene_36class/edits/sample_1538_reversed.png,gene0,gene35,9.204300,0.002671
sample_1539,experiment/gene_36class/edits/sample_1539_original.png,experiment/gene_36class/edits/sample_1539_edited.png,experiment/gene_36class/edits/sample_1539_reversed.png,gene0,gene35,7.659666,0.003970
sample_1540,experiment/gene_36class/edits/sample_1540_original.png,experiment/gene_36class/edits/sample_1540_edited.png,experiment/gene_36class/edits/sample_1540_reversed.png,gene0,gene35,7.605225,0.004109
sample_1541,experiment/gene_36class/edits/sample_1541_original.png,experiment/gene_36class/edits/sample_1541_edited.png,experiment/gene_36class/edits/sample_1541_reversed.png,gene0,gene35,9.276641,0.003362
sample_1542,experiment/gene_36class/edits/sample_1542_original.png,experiment/gene_36class/edits/sample_1542_edited.png,experiment/gene_36class/edits/sample_1542_reversed.png,gene0,gene35,8.693333,0.005689
sample_1543,experiment/gene_36class/edits/sample_1543_original.png,experiment/gene_36class/edits/sample_1543_edited.png,experiment/gene_36class/edits/sample_1543_reversed.png,gene0,gene35,8.325644,0.003709
sample_1544,experiment/gene_36class/edits/sample_1544_original.png,experiment/gene_36class/edits/sample_1544_edited.png,experiment/gene_36class/edits/sample_1544_reversed.png,gene0,gene35,9.235023,0.002899
sample_1545,experiment/gene_36class/edits/sample_1545_original.png,experiment/gene_36class/edits/sample_1545_edited.png,experiment/gene_36class/edits/sample_1545_reversed.png,gene0,gene35,7.902874,0.002810
sample_1546,experiment/gene_36class/edits/sample_1546_original.png,experiment/gene_36class/edits/sample_1546_edited.png,experiment/gene_36class/edits/sample_1546_reversed.png,gene0,gene35,9.436848,0.002732
sample_1547,experiment/gene_36class/edits/sample_1547_original.png,experiment/gene_36class/edits/sample_1547_edited.png,experiment/gene_36class/edits/sample_1547_reversed.png,gene0,gene35,7.962075,0.004369
sample_1548,experiment/gene_36class/edits/sample_1548_original.png,experiment/gene_36class/edits/sample_1548_edited.png,experiment/gene_36class/edits/sample_1548_reversed.png,gene0,gene35,6.765495,0.003187
sample_1549,experiment/gene_36class/edits/sample_1549_original.png,experiment/gene_36class/edits/sample_1549_edited.png,experiment/gene_36class/edits/sample_1549_reversed.png,gene0,gene35,7.900393,0.004895
sample_1550,experiment/gene_36class/edits/sample_1550_original.png,experiment/gene_36class/edits/sample_1550_edited.png,experiment/gene_36class/edits/sample_1550_reversed.png,gene0,gene35,7.678247,0.004106
sample_1551,experiment/gene_36class/edits/sample_1551_original.png,experiment/gene_36class/edits/sample_1551_edited.png,experiment/gene_36class/edits/sample_1551_reversed.png,gene0,gene35,8.618815,0.005549
sample_1552,experiment/gene_36class/edits/sample_1552_original.png,experiment/gene_36class/edits/sample_1552_edited.png,experiment/gene_36class/edits/sample_1552_reversed.png,gene0,gene35,7.454636,0.002387
sample_1553,experiment/gene_36class/edits/sample_1553_original.png,experiment/gene_36class/edits/sample_1553_edited.png,experiment/gene_36class/edits/sample_1553_reversed.png,gene0,gene35,9.163018,0.003726
sample_1554,experiment/gene_36class/edits/sample_1554_original.png,experiment/gene_36class/edits/sample_1554_edited.png,experiment/gene_36class/edits/sample_1554_reversed.png,gene0,gene35,7.759195,0.002368
sample_1555,experiment/gene_36class/edits/sample_1555_original.png,experiment/gene_36class/edits/sample_1555_edited.png,experiment/gene_36class/edits/sample_1555_reversed.png,gene0,gene35,8.453581,0.003476
sample_1556,experiment/gene_36class/edits/sample_1556_original.png,experiment/gene_36class/edits/sample_1556_edited.png,experiment/gene_36class/edits/sample_1556_reversed.png,gene0,gene35,7.876475,0.003164
sample_1557,experiment/gene_36class/edits/sample_1557_original.png,experiment/gene_36class/edits/sample_1557_edited.png,experiment/gene_36class/edits/sample_1557_reversed.png,gene0,gene35,7.549000,0.003808
sample_1558,experiment/gene_36class/edits/sample_1558_original.png,experiment/gene_36class/edits/sample_1558_edited.png,experiment/gene_36class/edits/sample_1558_reversed.png,gene0,gene35,7.825608,0.002832
sample_1559,experiment/gene_36class/edits/sample_1559_original.png,experiment/gene_36class/edits/sample_1559_edited.png,experiment/gene_36class/edits/sample_1559_reversed.png,gene0,gene35,7.497729,0.003797
sample_1560,experiment/gene_36class/edits/sample_1560_original.png,experiment/gene_36class/edits/sample_1560_edited.png,experiment/gene_36class/edits/sample_1560_reversed.png,gene0,gene35,8.059719,0.004429
sample_1561,experiment/gene_36class/edits/sample_1561_original.png,experiment/gene_36class/edits/sample_1561_edited.png,experiment/gene_36class/edits/sample_1561_reversed.png,gene0,gene35,8.388836,0.004794
sample_1562,experiment/gene_36class/edits/sample_1562_original.png,experiment/gene_36class/edits/sample_1562_edited.png,experiment/gene_36class/edits/sample_1562_reversed.png,gene0,gene35,8.712103,0.003602
sample_1563,experiment/gene_36class/edits/sample_1563_original.png,experiment/gene_36class/edits/sample_1563_edited.png,experiment/gene_36class/edits/sample_1563_reversed.png,gene0,gene35,8.083198,0.004087
sample_1564,experiment/gene_36class/edits/sample_1564_original.png,experiment/gene_36class/edits/sample_1564_edited.png,experiment/gene_36class/edits/sample_1564_reversed.png,gene0,gene35,8.402913,0.002961
sample_1565,experiment/gene_36class/edits/sample_1565_original.png,experiment/gene_36class/edits/sample_1565_edited.png,experiment/gene_36class/edits/sample_1565_reversed.png,gene0,gene35,8.813606,0.004033
sample_1566,experiment/gene_36class/edits/sample_1566_original.png,experiment/gene_36class/edits/sample_1566_edited.png,experiment/gene_36class/edits/sample_1566_reversed.png,gene0,gene35,8.272301,0.003276
sample_1567,experiment/gene_36class/edits/sample_1567_original.png,experiment/gene_36class/edits/sample_1567_edited.png,experiment/gene_36class/edits/sample_1567_reversed.png,gene0,gene35,9.534264,0.007452
sample_1568,experiment/gene_36class/edits/sample_1568_original.png,experiment/gene_36class/edits/sample_1568_edited.png,experiment/gene_36class/edits/sample_1568_reversed.png,gene0,gene35,7.343268,0.003583
sample_1569,experiment/gene_36class/edits/sample_1569_original.png,experiment/gene_36class/edits/sample_1569_edited.png,experiment/gene_36class/edits/sample_1569_reversed.png,gene0,gene35,7.551019,0.004241
sample_1570,experiment/gene_36class/edits/sample_1570_original.png,experiment/gene_36class/edits/sample_1570_edited.png,experiment/gene_36class/edits/sample_1570_reversed.png,gene0,gene35,8.977941,0.006785
sample_1571,experiment/gene_36class/edits/sample_1571_original.png,experiment/gene_36class/edits/sample_1571_edited.png,experiment/gene_36class/edits/sample_1571_reversed.png,gene0,gene35,9.941935,0.004047
sample_1572,experiment/gene_36class/edits/sample_1572_original.png,experiment/gene_36class/edits/sample_1572_edited.png,experiment/gene_36class/edits/sample_1572_reversed.png,gene0,gene35,7.810101,0.003712
sample_1573,experiment/gene_36class/edits/sample_1573_original.png,experiment/gene_36class/edits/sample_1573_edited.png,experiment/gene_36class/edits/sample_1573_reversed.png,gene0,gene35,7.686730,0.002746
sample_1574,experiment/gene_36class/edits/sample_1574_original.png,experiment/gene_36class/edits/sample_1574_edited.png,experiment/gene_36class/edits/sample_1574_reversed.png,gene0,gene35,8.489079,0.003993
sample_1575,experiment/gene_36class/edits/sample_1575_original.png,experiment/gene_36class/edits/sample_1575_edited.png,experiment/gene_36class/edits/sample_1575_reversed.png,gene0,gene35,8.259853,0.003171
sample_1576,experiment/gene_36class/edits/sample_1576_original.png,experiment/gene_36class/edits/sample_1576_edited.png,experiment/gene_36class/edits/sample_1576_reversed.png,gene0,gene35,8.348704,0.002532
sample_1577,experiment/gene_36class/edits/sample_1577_original.png,experiment/gene_36class/edits/sample_1577_edited.png,experiment/gene_36class/edits/sample_1577_reversed.png,gene0,gene35,7.920567,0.003954
sample_1578,experiment/gene_36class/edits/sample_1578_original.png,experiment/gene_36class/edits/sample_1578_edited.png,experiment/gene_36class/edits/sample_1578_reversed.png,gene0,gene35,7.953671,0.003938
sample_1579,experiment/gene_36class/edits/sample_1579_original.png,experiment/gene_36class/edits/sample_1579_edited.png,experiment/gene_36class/edits/sample_1579_reversed.png,gene0,gene35,8.753227,0.004739
sample_1580,experiment/gene_36class/edits/sample_1580_original.png,experiment/gene_36class/edits/sample_1580_edited.png,experiment/gene_36class/edits/sample_1580_reversed.png,gene0,gene35,8.900352,0.003836
sample_1581,experiment/gene_36class/edits/sample_1581_original.png,experiment/gene_36class/edits/sample_1581_edited.png,experiment/gene_36class/edits/sample_1581_reversed.png,gene0,gene35,7.772447,0.003742
sample_1582,experiment/gene_36class/edits/sample_1582_original.png,experiment/gene_36class/edits/sample_1582_edited.png,experiment/gene_36class/edits/sample_1582_reversed.png,gene0,gene35,8.812400,0.005801
sample_1583,experiment/gene_36class/edits/sample_1583_original.png,experiment/gene_36class/edits/sample_1583_edited.png,experiment/gene_36class/edits/sample_1583_reversed.png,gene0,gene35,8.122369,0.003998
sample_1584,experiment/gene_36class/edits/sample_1584_original.png,experiment/gene_36class/edits/sample_1584_edited.png,experiment/gene_36class/edits/sample_1584_reversed.png,gene0,gene35,8.572507,0.006711
sample_1585,experiment/gene_36class/edits/sample_1585_original.png,experiment/gene_36class/edits/sample_1585_edited.png,experiment/gene_36class/edits/sample_1585_reversed.png,gene0,gene35,7.638562,0.003112
sample_1586,experiment/gene_36class/edits/sample_1586_original.png,experiment/gene_36class/edits/sample_1586_edited.png,experiment/gene_36class/edits/sample_1586_reversed.png,gene0,gene35,7.472623,0.004715
sample_1587,experiment/gene_36class/edits/sample_1587_original.png,experiment/gene_36class/edits/sample_1587_edited.png,experiment/gene_36class/edits/sample_1587_reversed.png,gene0,gene35,8.545388,0.002430
sample_1588,experiment/gene_36class/edits/sample_1588_original.png,experiment/gene_36class/edits/sample_1588_edited.png,experiment/gene_36class/edits/sample_1588_reversed.png,gene0,gene35,7.993954,0.003215
sample_1589,experiment/gene_36class/edits/sample_1589_original.png,experiment/gene_36class/edits/sample_1589_edited.png,experiment/gene_36class/edits/sample_1589_reversed.png,gene0,gene35,8.409962,0.004304
sample_1590,experiment/gene_36class/edits/sample_1590_original.png,experiment/gene_36class/edits/sample_1590_edited.png,experiment/gene_36class/edits/sample_1590_reversed.png,gene0,gene35,7.571989,0.003194
sample_1591,experiment/gene_36class/edits/sample_1591_original.png,experiment/gene_36class/edits/sample_1591_edited.png,experiment/gene_36class/edits/sample_1591_reversed.png,gene0,gene35,9.335421,0.004386
sample_1592,experiment/gene_36class/edits/sample_1592_original.png,experiment/gene_36class/edits/sample_1592_edited.png,experiment/gene_36class/edits/sample_1592_reversed.png,gene0,gene35,7.531750,0.002506
sample_1593,experiment/gene_36class/edits/sample_1593_original.png,experiment/gene_36class/edits/sample_1593_edited.png,experiment/gene_36class/edits/sample_1593_reversed.png,gene0,gene35,8.207663,0.003427
sample_1594,experiment/gene_36class/edits/sample_1594_original.png,experiment/gene_36class/edits/sample_1594_edited.png,experiment/gene_36class/edits/sample_1594_reversed.png,gene0,gene35,7.378313,0.003091
sample_1595,experiment/gene_36class/edits/sample_1595_original.png,experiment/gene_36class/edits/sample_1595_edited.png,experiment/gene_36class/edits/sample_1595_reversed.png,gene0,gene35,7.300475,0.005584
sample_1596,experiment/gene_36class/edits/sample_1596_original.png,experiment/gene_36class/edits/sample_1596_edited.png,experiment/gene_36class/edits/sample_1596_reversed.png,gene0,gene35,8.954497,0.004750
sample_1597,experiment/gene_36class/edits/sample_1597_original.png,experiment/gene_36class/edits/sample_1597_edited.png,experiment/gene_36class/edits/sample_1597_reversed.png,gene0,gene35,8.667962,0.003203
sample_1598,experiment/gene_36class/edits/sample_1598_original.png,experiment/gene_36class/edits/sample_1598_edited.png,experiment/gene_36class/edits/sample_1598_reversed.png,gene0,gene35,7.325070,0.004248
sample_1599,experiment/gene_36class/edits/sample_1599_original.png,experiment/gene_36class/edits/sample_1599_edited.png,experiment/gene_36class/edits/sample_1599_reversed.png,gene0,gene35,7.444685,0.002506
sample_1600,experiment/gene_36class/edits/sample_1600_original.png,experiment/gene_36class/edits/sample_1600_edited.png,experiment/gene_36class/edits/sample_1600_reversed.png,gene0,gene35,8.738256,0.002995
sample_1601,experiment/gene_36class/edits/sample_1601_original.png,experiment/gene_36class/edits/sample_1601_edited.png,experiment/gene_36class/edits/sample_1601_reversed.png,gene0,gene35,7.422368,0.003856
sample_1602,experiment/gene_36class/edits/sample_1602_original.png,experiment/gene_36class/edits/sample_1602_edited.png,experiment/gene_36class/edits/sample_1602_reversed.png,gene0,gene35,8.098141,0.003240
sample_1603,experiment/gene_36class/edits/sample_1603_original.png,experiment/gene_36class/edits/sample_1603_edited.png,experiment/gene_36class/edits/sample_1603_reversed.png,gene0,gene35,7.974438,0.002759
sample_1604,experiment/gene_36class/edits/sample_1604_original.png,experiment/gene_36class/edits/sample_1604_edited.png,experiment/gene_36class/edits/sample_1604_reversed.png,gene0,gene35,7.943850,0.003819
sample_1605,experiment/gene_36class/edits/sample_1605_original.png,experiment/gene_36class/edits/sample_1605_edited.png,experiment/gene_36class/edits/sample_1605_reversed.png,gene0,gene35,7.431068,0.003267
sample_1606,experiment/gene_36class/edits/sample_1606_original.png,experiment/gene_36class/edits/sample_1606_edited.png,experiment/gene_36class/edits/sample_1606_reversed.png,gene0,gene35,8.263897,0.004002
sample_1607,experiment/gene_36class/edits/sample_1607_original.png,experiment/gene_36class/edits/sample_1607_edited.png,experiment/gene_36class/edits/sample_1607_reversed.png,gene0,gene35,7.535135,0.005637
sample_1608,experiment/gene_36class/edits/sample_1608_original.png,experiment/gene_36class/edits/sample_1608_edited.png,experiment/gene_36class/edits/sample_1608_reversed.png,gene0,gene35,9.161386,0.003672
sample_1609,experiment/gene_36class/edits/sample_1609_original.png,experiment/gene_36class/edits/sample_1609_edited.png,experiment/gene_36class/edits/sample_1609_reversed.png,gene0,gene35,8.140276,0.005123
sample_1610,experiment/gene_36class/edits/sample_1610_original.png,experiment/gene_36class/edits/sample_1610_edited.png,experiment/gene_36class/edits/sample_1610_reversed.png,gene0,gene35,8.184169,0.004600
sample_1611,experiment/gene_36class/edits/sample_1611_original.png,experiment/gene_36class/edits/sample_1611_edited.png,experiment/gene_36class/edits/sample_1611_reversed.png,gene0,gene35,7.900797,0.004029
sample_1612,experiment/gene_36class/edits/sample_1612_original.png,experiment/gene_36class/edits/sample_1612_edited.png,experiment/gene_36class/edits/sample_1612_reversed.png,gene0,gene35,7.997013,0.003686
sample_1613,experiment/gene_36class/edits/sample_1613_original.png,experiment/gene_36class/edits/sample_1613_edited.png,experiment/gene_36class/edits/sample_1613_reversed.png,gene0,gene35,8.359544,0.004779
sample_1614,experiment/gene_36class/edits/sample_1614_original.png,experiment/gene_36class/edits/sample_1614_edited.png,experiment/gene_36class/edits/sample_1614_reversed.png,gene0,gene35,8.444565,0.003751
sample_1615,experiment/gene_36class/edits/sample_1615_original.png,experiment/gene_36class/edits/sample_1615_edited.png,experiment/gene_36class/edits/sample_1615_reversed.png,gene0,gene35,6.975953,0.002875
sample_1616,experiment/gene_36class/edits/sample_1616_original.png,experiment/gene_36class/edits/sample_1616_edited.png,experiment/gene_36class/edits/sample_1616_reversed.png,gene0,gene35,7.950817,0.004158
sample_1617,experiment/gene_36class/edits/sample_1617_original.png,experiment/gene_36class/edits/sample_1617_edited.png,experiment/gene_36class/edits/sample_1617_reversed.png,gene0,gene35,7.905261,0.002620
sample_1618,experiment/gene_36class/edits/sample_1618_original.png,experiment/gene_36class/edits/sample_1618_edited.png,experiment/gene_36class/edits/sample_1618_reversed.png,gene0,gene35,7.734222,0.003557
sample_1619,experiment/gene_36class/edits/sample_1619_original.png,experiment/gene_36class/edits/sample_1619_edited.png,experiment/gene_36class/edits/sample_1619_reversed.png,gene0,gene35,7.373474,0.003796
sample_1620,experiment/gene_36class/edits/sample_1620_original.png,experiment/gene_36class/edits/sample_1620_edited.png,experiment/gene_36class/edits/sample_1620_reversed.png,gene0,gene35,6.708155,0.002633
sample_1621,experiment/gene_36class/edits/sample_1621_original.png,experiment/gene_36class/edits/sample_1621_edited.png,experiment/gene_36class/edits/sample_1621_reversed.png,gene0,gene35,8.458333,0.004403
sample_1622,experiment/gene_36class/edits/sample_1622_original.png,experiment/gene_36class/edits/sample_1622_edited.png,experiment/gene_36class/edits/sample_1622_reversed.png,gene0,gene35,6.667988,0.003733
sample_1623,experiment/gene_36class/edits/sample_1623_original.png,experiment/gene_36class/edits/sample_1623_edited.png,experiment/gene_36class/edits/sample_1623_reversed.png,gene0,gene35,7.918895,0.004614
sample_1624,experiment/gene_36class/edits/sample_1624_original.png,experiment/gene_36class/edits/sample_1624_edited.png,experiment/gene_36class/edits/sample_1624_reversed.png,gene0,gene35,8.422346,0.004349
sample_1625,experiment/gene_36class/edits/sample_1625_original.png,experiment/gene_36class/edits/sample_1625_edited.png,experiment/gene_36class/edits/sample_1625_reversed.png,gene0,gene35,7.641381,0.003826
sample_1626,experiment/gene_36class/edits/sample_1626_original.png,experiment/gene_36class/edits/sample_1626_edited.png,experiment/gene_36class/edits/sample_1626_reversed.png,gene0,gene35,8.559624,0.004057
sample_1627,experiment/gene_36class/edits/sample_1627_original.png,experiment/gene_36class/edits/sample_1627_edited.png,experiment/gene_36class/edits/sample_1627_reversed.png,gene0,gene35,6.971590,0.002207
sample_1628,experiment/gene_36class/edits/sample_1628_original.png,experiment/gene_36class/edits/sample_1628_edited.png,experiment/gene_36class/edits/sample_1628_reversed.png,gene0,gene35,7.637642,0.004010
sample_1629,experiment/gene_36class/edits/sample_1629_original.png,experiment/gene_36class/edits/sample_1629_edited.png,experiment/gene_36class/edits/sample_1629_reversed.png,gene0,gene35,8.150537,0.002619
sample_1630,experiment/gene_36class/edits/sample_1630_original.png,experiment/gene_36class/edits/sample_1630_edited.png,experiment/gene_36class/edits/sample_1630_reversed.png,gene0,gene35,8.380808,0.003070
sample_1631,experiment/gene_36class/edits/sample_1631_original.png,experiment/gene_36class/edits/sample_1631_edited.png,experiment/gene_36class/edits/sample_1631_reversed.png,gene0,gene35,7.287848,0.003015
sample_1632,experiment/gene_36class/edits/sample_1632_original.png,experiment/gene_36class/edits/sample_1632_edited.png,experiment/gene_36class/edits/sample_1632_reversed.png,gene0,gene35,9.259549,0.002780
sample_1633,experiment/gene_36class/edits/sample_1633_original.png,experiment/gene_36class/edits/sample_1633_edited.png,experiment/gene_36class/edits/sample_1633_reversed.png,gene0,gene35,9.354061,0.005430
sample_1634,experiment/gene_36class/edits/sample_1634_original.png,experiment/gene_36class/edits/sample_1634_edited.png,experiment/gene_36class/edits/sample_1634_reversed.png,gene0,gene35,8.300121,0.004706
sample_1635,experiment/gene_36class/edits/sample_1635_original.png,experiment/gene_36class/edits/sample_1635_edited.png,experiment/gene_36class/edits/sample_1635_reversed.png,gene0,gene35,8.356670,0.003987
sample_1636,experiment/gene_36class/edits/sample_1636_original.png,experiment/gene_36class/edits/sample_1636_edited.png,experiment/gene_36class/edits/sample_1636_reversed.png,gene0,gene35,7.708057,0.004368
sample_1637,experiment/gene_36class/edits/sample_1637_original.png,experiment/gene_36class/edits/sample_1637_edited.png,experiment/gene_36class/edits/sample_1637_reversed.png,gene0,gene35,8.937721,0.005064
sample_1638,experiment/gene_36class/edits/sample_1638_original.png,experiment/gene_36class/edits/sample_1638_edited.png,experiment/gene_36class/edits/sample_1638_reversed.png,gene0,gene35,8.698086,0.002979
sample_1639,experiment/gene_36class/edits/sample_1639_original.png,experiment/gene_36class/edits/sample_1639_edited.png,experiment/gene_36class/edits/sample_1639_reversed.png,gene0,gene35,7.472061,0.003468
sample_1640,experiment/gene_36class/edits/sample_1640_original.png,experiment/gene_36class/edits/sample_1640_edited.png,experiment/gene_36class/edits/sample_1640_reversed.png,gene0,gene35,7.302379,0.005356
sample_1641,experiment/gene_36class/edits/sample_1641_original.png,experiment/gene_36class/edits/sample_1641_edited.png,experiment/gene_36class/edits/sample_1641_reversed.png,gene0,gene35,7.188529,0.005431
sample_1642,experiment/gene_36class/edits/sample_1642_original.png,experiment/gene_36class/edits/sample_1642_edited.png,experiment/gene_36class/edits/sample_1642_reversed.png,gene0,gene35,8.565429,0.004381
sample_1643,experiment/gene_36class/edits/sample_1643_original.png,experiment/gene_36class/edits/sample_1643_edited.png,experiment/gene_36class/edits/sample_1643_reversed.png,gene0,gene35,8.883705,0.005331
sample_1644,experiment/gene_36class/edits/sample_1644_original.png,experiment/gene_36class/edits/sample_1644_edited.png,experiment/gene_36class/edits/sample_1644_reversed.png,gene0,gene35,8.206163,0.002808
sample_1645,experiment/gene_36class/edits/sample_1645_original.png,experiment/gene_36class/edits/sample_1645_edited.png,experiment/gene_36class/edits/sample_1645_reversed.png,gene0,gene35,7.407578,0.004152
sample_1646,experiment/gene_36class/edits/sample_1646_original.png,experiment/gene_36class/edits/sample_1646_edited.png,experiment/gene_36class/edits/sample_1646_reversed.png,gene0,gene35,7.141633,0.003277
sample_1647,experiment/gene_36class/edits/sample_1647_original.png,experiment/gene_36class/edits/sample_1647_edited.png,experiment/gene_36class/edits/sample_1647_reversed.png,gene0,gene35,7.678636,0.002936
sample_1648,experiment/gene_36class/edits/sample_1648_original.png,experiment/gene_36class/edits/sample_1648_edited.png,experiment/gene_36class/edits/sample_1648_reversed.png,gene0,gene35,6.952484,0.003327
sample_1649,experiment/gene_36class/edits/sample_1649_original.png,experiment/gene_36class/edits/sample_1649_edited.png,experiment/gene_36class/edits/sample_1649_reversed.png,gene0,gene35,8.726134,0.005687
sample_1650,experiment/gene_36class/edits/sample_1650_original.png,experiment/gene_36class/edits/sample_1650_edited.png,experiment/gene_36class/edits/sample_1650_reversed.png,gene0,gene35,7.885478,0.004928
sample_1651,experiment/gene_36class/edits/sample_1651_original.png,experiment/gene_36class/edits/sample_1651_edited.png,experiment/gene_36class/edits/sample_1651_reversed.png,gene0,gene35,7.744399,0.003334
sample_1652,experiment/gene_36class/edits/sample_1652_original.png,experiment/gene_36class/edits/sample_1652_edited.png,experiment/gene_36class/edits/sample_1652_reversed.png,gene0,gene35,8.448217,0.003523
sample_1653,experiment/gene_36class/edits/sample_1653_original.png,experiment/gene_36class/edits/sample_1653_edited.png,experiment/gene_36class/edits/sample_1653_reversed.png,gene0,gene35,9.362158,0.005266
sample_1654,experiment/gene_36class/edits/sample_1654_original.png,experiment/gene_36class/edits/sample_1654_edited.png,experiment/gene_36class/edits/sample_1654_reversed.png,gene0,gene35,7.561622,0.003629
sample_1655,experiment/gene_36class/edits/sample_1655_original.png,experiment/gene_36class/edits/sample_1655_edited.png,experiment/gene_36class/edits/sample_1655_reversed.png,gene0,gene35,8.265181,0.004329
sample_1656,experiment/gene_36class/edits/sample_1656_original.png,experiment/gene_36class/edits/sample_1656_edited.png,experiment/gene_36class/edits/sample_1656_reversed.png,gene0,gene35,9.369353,0.002704
sample_1657,experiment/gene_36class/edits/sample_1657_original.png,experiment/gene_36class/edits/sample_1657_edited.png,experiment/gene_36class/edits/sample_1657_reversed.png,gene0,gene35,8.495916,0.003711
sample_1658,experiment/gene_36class/edits/sample_1658_original.png,experiment/gene_36class/edits/sample_1658_edited.png,experiment/gene_36class/edits/sample_1658_reversed.png,gene0,gene35,7.280546,0.004201
sample_1659,experiment/gene_36class/edits/sample_1659_original.png,experiment/gene_36class/edits/sample_1659_edited.png,experiment/gene_36class/edits/sample_1659_reversed.png,gene0,gene35,8.122463,0.003670
sample_1660,experiment/gene_36class/edits/sample_1660_original.png,experiment/gene_36class/edits/sample_1660_edited.png,experiment/gene_36class/edits/sample_1660_reversed.png,gene0,gene35,8.274767,0.002324
sample_1661,experiment/gene_36class/edits/sample_1661_original.png,experiment/gene_36class/edits/sample_1661_edited.png,experiment/gene_36class/edits/sample_1661_reversed.png,gene0,gene35,8.078178,0.002841
sample_1662,experiment/gene_36class/edits/sample_1662_original.png,experiment/gene_36class/edits/sample_1662_edited.png,experiment/gene_36class/edits/sample_1662_reversed.png,gene0,gene35,8.649595,0.005197
sample_1663,experiment/gene_36class/edits/sample_1663_original.png,experiment/gene_36class/edits/sample_1663_edited.png,experiment/gene_36class/edits/sample_1663_reversed.png,gene0,gene35,8.866038,0.003620
